Name, Link, Profit, Cost, Sell, ROI %
Hillman's Leather Gloves, https://wotlkdb.com/?spell=3764, -11.06, 14.04, 2.98, 21.2
Hillman's Belt, https://wotlkdb.com/?spell=3767, -11.0895, 11.16, 0.0705, 0.6
Runic Leather Belt, https://wotlkdb.com/?spell=19072, -11.1082, 20.798, 9.6898, 46.6
Tough Scorpid Breastplate, https://wotlkdb.com/?spell=10525, -11.5772, 12.44, 0.8628, 6.9
Green Whelp Armor, https://wotlkdb.com/?spell=9197, -11.6201, 58.62, 46.9999, 80.2
Herbalist's Gloves, https://wotlkdb.com/?spell=9146, -11.6939, 11.78, 0.0861, 0.7
Tough Scorpid Boots, https://wotlkdb.com/?spell=10554, -11.7025, 12.54, 0.8375, 6.7
Tough Scorpid Leggings, https://wotlkdb.com/?spell=10568, -11.7896, 13.06, 1.2704, 9.7
Chimeric Gloves, https://wotlkdb.com/?spell=19053, -12.1633, 12.85, 0.6867, 5.3
Tough Scorpid Helm, https://wotlkdb.com/?spell=10570, -12.2728, 13.3, 1.0272, 7.7
Wicked Leather Headband, https://wotlkdb.com/?spell=19071, -12.36, 24.36, 12, 49.3
Wicked Leather Pants, https://wotlkdb.com/?spell=19083, -12.66, 25.66, 13, 50.7
Tough Scorpid Shoulders, https://wotlkdb.com/?spell=10564, -12.8222, 13.72, 0.8978, 6.5
Arctic Gloves, https://wotlkdb.com/?spell=50947, -12.857, 32.857, 20, 60.9
Nerubian Shoulders, https://wotlkdb.com/?spell=50958, -12.857, 32.857, 20, 60.9
Iceborne Boots, https://wotlkdb.com/?spell=50942, -13.107, 32.857, 19.75, 60.1
Green Leather Armor, https://wotlkdb.com/?spell=3772, -13.1434, 13.38, 0.2366, 1.8
Guardian Pants, https://wotlkdb.com/?spell=7147, -13.3184, 19.3184, 6, 31.1
Runic Leather Headband, https://wotlkdb.com/?spell=19082, -13.718, 28.718, 15, 52.2
Dusky Belt, https://wotlkdb.com/?spell=9206, -13.7423, 19.5184, 5.7761, 29.6
Boots of Darkness, https://wotlkdb.com/?spell=8778, -14.2151, 14.3276, 0.1125, 0.8
Guardian Cloak, https://wotlkdb.com/?spell=7153, -14.3584, 22.3584, 8, 35.8
Wicked Leather Bracers, https://wotlkdb.com/?spell=19052, -14.44, 16.44, 2, 12.2
Knothide Armor Kit, https://wotlkdb.com/?spell=32456, -14.5, 16, 1.5, 9.4
