Name, Link, Profit, Cost, Sell, ROI %
Enchanted Pearl, https://wotlkdb.com/?spell=56530, 2.2632, 2.7368, 5, 182.7
Solid Majestic Zircon, https://wotlkdb.com/?spell=66497, 2.25, 149.75, 152, 101.5
Dazzling Deep Peridot, https://wotlkdb.com/?spell=28924, 2.2401, 0.7599, 3, 394.8
Mithril Filigree, https://wotlkdb.com/?spell=25615, 2.0599, 17.94, 19.9999, 111.5
Champion's Huge Citrine, https://wotlkdb.com/?spell=53874, 2.03, 0.97, 3, 309.3
Veiled Huge Citrine, https://wotlkdb.com/?spell=53883, 2.01, 0.97, 2.98, 307.2
Wicked Monarch Topaz, https://wotlkdb.com/?spell=53988, 2, 62, 64, 103.2
Fel Iron Blood Ring, https://wotlkdb.com/?spell=31048, 1.94, 6.96, 8.9, 127.9
Tenuous Shadow Crystal, https://wotlkdb.com/?spell=53861, 1.855, 0.27, 2.125, 787
Runed Bloodstone, https://wotlkdb.com/?spell=53834, 1.84, 1.16, 3, 258.6
Bright Bloodstone, https://wotlkdb.com/?spell=53835, 1.84, 1.16, 3, 258.6
Fractured Bloodstone, https://wotlkdb.com/?spell=53845, 1.84, 1.16, 3, 258.6
Glowing Shadow Crystal, https://wotlkdb.com/?spell=53862, 1.78, 0.27, 2.05, 759.3
Sovereign Shadow Crystal, https://wotlkdb.com/?spell=53859, 1.71, 0.27, 1.98, 733.3
Purified Shadow Crystal, https://wotlkdb.com/?spell=53863, 1.71, 0.27, 1.98, 733.3
Royal Shadow Crystal, https://wotlkdb.com/?spell=53864, 1.71, 0.27, 1.98, 733.3
Stoneguard Band, https://wotlkdb.com/?spell=58145, 1.67, 9.28, 10.95, 118
Smooth Sun Crystal, https://wotlkdb.com/?spell=53853, 1.5701, 1.1799, 2.75, 233.1
Dazzling Forest Emerald, https://wotlkdb.com/?spell=54007, 1.51, 2.99, 4.5, 150.5
Balanced Twilight Opal, https://wotlkdb.com/?spell=53969, 1.5, 7, 8.5, 121.4
Flashing Bloodstone, https://wotlkdb.com/?spell=53844, 1.3, 1.16, 2.46, 212.1
Enduring Seaspray Emerald, https://wotlkdb.com/?spell=39739, 1.3, 4.7, 6, 127.7
Radiant Seaspray Emerald, https://wotlkdb.com/?spell=39740, 1.3, 4.7, 6, 127.7
Dazzling Seaspray Emerald, https://wotlkdb.com/?spell=39741, 1.3, 4.7, 6, 127.7
Jagged Seaspray Emerald, https://wotlkdb.com/?spell=39742, 1.3, 4.7, 6, 127.7
Brilliant King's Amber, https://wotlkdb.com/?spell=66503, 1.25, 199, 200.25, 100.6
Infused Shadow Crystal, https://wotlkdb.com/?spell=53867, 1.23, 0.27, 1.5, 555.6
Thick Sun Crystal, https://wotlkdb.com/?spell=53855, 1.1601, 1.1799, 2.34, 198.3
Pendant of the Agate Shield, https://wotlkdb.com/?spell=25610, 1.15, 4.8, 5.95, 124
Radiant Talasite, https://wotlkdb.com/?spell=31111, 1.08, 1.92, 3, 156.3
Dazzling Talasite, https://wotlkdb.com/?spell=31112, 1.08, 1.92, 3, 156.3
Steady Talasite, https://wotlkdb.com/?spell=43493, 1.08, 1.92, 3, 156.3
Forceful Talasite, https://wotlkdb.com/?spell=46405, 1.08, 1.92, 3, 156.3
Brilliant Lionseye, https://wotlkdb.com/?spell=39719, 1.0345, 4.9655, 6, 120.8
Smooth Lionseye, https://wotlkdb.com/?spell=39720, 1.0345, 4.9655, 6, 120.8
Rigid Lionseye, https://wotlkdb.com/?spell=39721, 1.0345, 4.9655, 6, 120.8
Gleaming Lionseye, https://wotlkdb.com/?spell=39722, 1.0345, 4.9655, 6, 120.8
