Name, Link, Profit, Cost, Sell, ROI %
Glyph of Ice Armor, https://wotlkdb.com/?spell=56978, 2.4984, 4.5015, 6.9999, 155.5
Glyph of Quick Decay, https://wotlkdb.com/?spell=71102, 2.4607, 12.75, 15.2107, 119.3
Glyph of Lava, https://wotlkdb.com/?spell=57234, 2.3849, 12.75, 15.1349, 118.7
Glyph of Mass Dispel, https://wotlkdb.com/?spell=57190, 2.3293, 12.75, 15.0793, 118.3
Ink of the Sea, https://wotlkdb.com/?spell=57715, 2.25, 10, 12.25, 122.5
Glyph of Bloodthirst, https://wotlkdb.com/?spell=57153, 2.25, 12.75, 15, 117.6
Glyph of Taunt, https://wotlkdb.com/?spell=57169, 2.25, 12.75, 15, 117.6
Glyph of Shadow Word: Death, https://wotlkdb.com/?spell=57199, 2.25, 12.75, 15, 117.6
Glyph of Divine Plea, https://wotlkdb.com/?spell=64305, 2.25, 12.75, 15, 117.6
Glyph of Shield of Righteousness, https://wotlkdb.com/?spell=64308, 2.25, 12.75, 15, 117.6
Glyph of Tricks of the Trade, https://wotlkdb.com/?spell=64310, 2.25, 12.75, 15, 117.6
Glyph of Nourish, https://wotlkdb.com/?spell=64313, 2.25, 12.75, 15, 117.6
Glyph of Growl, https://wotlkdb.com/?spell=56944, 2.2499, 12.75, 14.9999, 117.6
Glyph of Demonic Circle, https://wotlkdb.com/?spell=64317, 2.2, 12.75, 14.95, 117.3
Glyph of Dark Command, https://wotlkdb.com/?spell=57212, 2.1294, 12.75, 14.8794, 116.7
Glyph of Regrowth, https://wotlkdb.com/?spell=56954, 2.0194, 12.75, 14.7694, 115.8
Glyph of Enslave Demon, https://wotlkdb.com/?spell=58339, 2.0003, 15.0025, 17.0028, 113.3
Glyph of Lesser Healing Wave, https://wotlkdb.com/?spell=57244, 1.8975, 10.125, 12.0225, 118.7
Glyph of Shred, https://wotlkdb.com/?spell=56957, 1.875, 12.125, 14, 115.5
Glyph of Inner Fire, https://wotlkdb.com/?spell=57188, 1.7374, 4.2625, 5.9999, 140.8
